time TAmb TDif TRes _block_jacobian_check _block_jacobian_check_tol _block_solver_experimental_mode _cs_rel_tol _cs_solver _cs_step_size _enforce_bounds _events_default_tol _events_tol_factor _iteration_variable_scaling _log_level _nle_solver_check_jac_cond _nle_solver_default_tol _nle_solver_max_iter _nle_solver_min_tol _nle_solver_regularization_tolerance _nle_solver_step_limit_factor _nle_solver_tol_factor _rescale_after_singular_jac _rescale_each_step _residual_equation_scaling _runtime_log_to_file _use_Brent_in_1d _use_jacobian_equilibration and1.u1 and1.u2 and1.y constantVoltage.V constantVoltage.n.v constantVoltage.p.v fixedtemperature2.T ground.p.i heatcapacitor1.C heatcapacitor1.T heatcapacitor1.der(T) heatcapacitor1.der_T heatcapacitor1.port.Q_flow heatingResistor.R heatingResistor.R_ref heatingResistor.T heatingResistor.T_ref heatingResistor.alpha heatingResistor.heatPort.Q_flow heatingResistor.p.i heatingResistor.p.v heatingResistor.useHeatPort heatingResistor.v idealSwitch.Goff idealSwitch.LossPower idealSwitch.Ron idealSwitch.T idealSwitch.control idealSwitch.s idealSwitch.unitCurrent idealSwitch.unitVoltage idealSwitch.useHeatPort idealSwitch.v logicalNot.u onOffController.bandwidth onOffController.pre_y_start onOffController.reference onOffController.u or1.u2 ramp.duration ramp.height ramp.offset ramp.startTime select1.k select2.k temperaturesensor1.port.Q_flow thermalconductor1.G thermalconductor1.dT thermalconductor1.port_a.Q_flow
2.700000000000001 293.15 2 309.4545737380502 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 309.4545737380502 -1.630457267433709 -1.630457267433709 -1.630457267433709 10.63939504855099 10 293.15 293.15 0.00392156862745098 -1.063713147526317e-07 9.998936173679831e-05 0.001063826320170266 1 0.001063826320170266 1e-05 0.0009997872460532306 1e-05 293.15 1 9.99893617367983 1 1 0 9.99893617367983 0 2 0 27.91666666666667 36.30457373805024 0 6 25 25 2 0 1 0 0.1 16.30457373805024 1.630457373805024
2.800000000000001 293.15 2 309.2923351456372 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 309.2923351456372 -1.614233408256003 -1.614233408256003 -1.614233408256003 10.6330327508093 10 293.15 293.15 0.00392156862745098 -1.063077188370421e-07 9.998936809774285e-05 0.001063190225716026 1 0.001063190225716026 1e-05 0.0009997873732585914 1e-05 293.15 1 9.998936809774284 1 1 0 9.998936809774284 0 2 0 28.33333333333334 36.14233514563722 0 6 25 25 2 0 1 0 0.1 16.14233514563722 1.614233514563722
2.900000000000001 293.15 2 309.1317108826979 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 309.1317108826979 -1.598170982025033 -1.598170982025033 -1.598170982025033 10.6267337601058 10 293.15 293.15 0.00392156862745098 -1.062447557066168e-07 9.998937439539462e-05 0.001062560460539398 1 0.001062560460539398 1e-05 0.0009997874991982396 1e-05 293.15 1 9.998937439539461 1 1 0 9.998937439539461 0 2 0 28.75000000000001 35.98171088269788 0 6 25 25 2 0 1 0 0.1 15.98171088269788 1.598171088269788
3.000000000000001 293.15 2 308.9726849027784 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 308.9726849027784 -1.582268384095427 -1.582268384095427 -1.582268384095427 10.62049744716778 10 293.15 293.15 0.00392156862745098 -1.061824190717799e-07 9.998938063038272e-05 0.001061936961728867 1 0.001061936961728867 1e-05 0.0009997876238847553 1e-05 293.15 1 9.99893806303827 1 1 0 9.99893806303827 0 2 0 29.16666666666667 35.82268490277846 0 6 25 25 2 0 1 0 0.1 15.82268490277846 1.582268490277846
3.100000000000001 293.15 2 308.8152413078278 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 308.8152413078278 -1.566524024662082 -1.566524024662082 -1.566524024662082 10.61432318854227 10 293.15 293.15 0.00392156862745098 -1.061207027011166e-07 9.998938680333046e-05 0.001061319666954713 1 0.001061319666954713 1e-05 0.0009997877473306035 1e-05 293.15 1 9.998938680333046 1 1 0 9.998938680333046 0 2 0 29.58333333333334 35.66524130782784 0 6 25 25 2 0 1 0 0.1 15.66524130782784 1.566524130782784
3.200000000000002 293.15 2 308.6593643542201 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 308.6593643542201 -1.550936329362416 -1.550936329362416 -1.550936329362416 10.60821036683216 10 293.15 293.15 0.00392156862745098 -1.060596004237349e-07 9.998939291485509e-05 0.00106070851449262 1 0.00106070851449262 1e-05 0.0009997878695481273 1e-05 293.15 1 9.998939291485508 1 1 0 9.998939291485508 0 2 0 30.00000000000001 35.50936435422017 0 6 25 25 2 0 1 0 0.1 15.50936435422017 1.550936435422017
3.300000000000002 293.15 2 308.505038453726 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 308.505038453726 -1.535503739373496 -1.535503739373496 -1.535503739373496 10.60215837073435 10 293.15 293.15 0.00392156862745098 -1.059991061296457e-07 9.998939896556773e-05 0.001060103443227491 1 0.001060103443227491 1e-05 0.0009997879905495476 1e-05 293.15 1 9.998939896556772 1 1 0 9.998939896556772 0 2 0 30.41666666666667 35.35503845372602 0 6 25 25 2 0 1 0 0.1 15.35503845372602 1.535503845372602
3.400000000000002 293.15 2 308.3522481728052 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 308.3522481728052 -1.52022471134131 -1.52022471134131 -1.52022471134131 10.59616659501197 10 293.15 293.15 0.00392156862745098 -1.059392137694866e-07 9.99894049560735e-05 0.00105950439265067 1 0.00105950439265067 1e-05 0.0009997881103469654 1e-05 293.15 1 9.998940495607348 1 1 0 9.99894049560735 0 2 0 30.83333333333334 35.20224817280524 0 6 25 25 2 0 1 0 0.1 15.20224817280524 1.520224817280524
3.500000000000002 293.15 2 308.200978231348 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 308.200978231348 -1.505097717254881 -1.505097717254881 -1.505097717254881 10.59023444044502 10 293.15 293.15 0.00392156862745098 -1.058799173540282e-07 9.998941088697145e-05 0.001058911302855013 1 0.001058911302855013 1e-05 0.0009997882289523605 1e-05 293.15 1 9.998941088697144 1 1 0 9.998941088697144 0 2 0 31.25000000000001 35.05097823134798 0 6 25 25 2 0 1 0 0.1 15.05097823134798 1.505097823134798
3.600000000000002 293.15 2 308.051213501242 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 308.051213501242 -1.49012124430299 -1.49012124430299 -1.49012124430299 10.5843613137742 10 293.15 293.15 0.00392156862745098 -1.058212109536128e-07 9.998941675885472e-05 0.001058324114529267 1 0.001058324114529267 1e-05 0.0009997883463775934 1e-05 293.15 1 9.998941675885471 1 1 0 9.998941675885471 0 2 0 31.66666666666667 34.90121350124201 0 6 25 25 2 0 1 0 0.1 14.90121350124201 1.490121350124201
3.700000000000002 293.15 2 307.9029390048916 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 307.9029390048916 -1.475293794726074 -1.475293794726074 -1.475293794726074 10.57854662764281 10 293.15 293.15 0.00392156862745098 -1.05763088697574e-07 9.998942257231047e-05 0.001057742768952267 1 0.001057742768952267 1e-05 0.0009997884626344073 1e-05 293.15 1 9.998942257231047 1 1 0 9.998942257231048 0 2 0 32.08333333333334 34.75293900489163 0 6 25 25 2 0 1 0 0.1 14.75293900489163 1.475293900489163
3.800000000000002 293.15 2 307.7561399137303 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 307.7561399137303 -1.460613885667487 -1.460613885667487 -1.460613885667487 10.57278980053844 10 293.15 293.15 0.00392156862745098 -1.05705544773654e-07 9.998942832792014e-05 0.001057167207987104 1 0.001057167207987104 1e-05 0.0009997885777344277 1e-05 293.15 1 9.998942832792013 1 1 0 9.998942832792013 0 2 0 32.50000000000001 34.60613991373032 0 6 25 25 2 0 1 0 0.1 14.60613991373032 1.460613991373032
3.900000000000002 293.15 2 307.6108015467415 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 307.6108015467415 -1.446080049025582 -1.446080049025582 -1.446080049025582 10.56709025673496 10 293.15 293.15 0.00392156862745098 -1.056485734274237e-07 9.998943402625925e-05 0.001056597374075328 1 0.001056597374075328 1e-05 0.0009997886916891651 1e-05 293.15 1 9.998943402625924 1 1 0 9.998943402625924 0 2 0 32.91666666666668 34.46080154674155 0 6 25 25 2 0 1 0 0.1 14.46080154674155 1.446080154674155
4.000000000000002 293.15 2 307.4669115027894 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 307.4669115027894 -1.431691044686773 -1.431691044686773 -1.431691044686773 10.56144750991331 10 293.15 293.15 0.00392156862745098 -1.055921697981384e-07 9.998943966781405e-05 0.001056033218597262 1 0.001056033218597262 1e-05 0.0009997888045083423 1e-05 293.15 1 9.998943966781404 1 1 0 9.998943966781402 0 2 0 33.33333333333334 34.31691150278942 0 6 25 25 2 0 1 0 0.1 14.31691150278942 1.431691150278942
4.100000000000001 293.15 2 307.3244871054165 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 307.3244871054165 -1.417448605005311 -1.417448605005311 -1.417448605005311 10.5558622394281 10 293.15 293.15 0.00392156862745098 -1.055363406768606e-07 9.998944525190525e-05 0.00105547480947595 1 0.00105547480947595 1e-05 0.0009997889161783755 1e-05 293.15 1 9.998944525190524 1 1 0 9.998944525190524 0 2 0 33.75000000000001 34.17448710541652 0 6 25 25 2 0 1 0 0.1 14.17448710541652 1.417448710541652
4.200000000000001 293.15 2 307.1834539907364 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 307.1834539907364 -1.403345293592589 -1.403345293592589 -1.403345293592589 10.55033152904849 10 293.15 293.15 0.00392156862745098 -1.05481056913971e-07 9.998945078144849e-05 0.001054921855151758 1 0.001054921855151758 1e-05 0.0009997890267575708 1e-05 293.15 1 9.998945078144848 1 1 0 9.998945078144848 0 2 0 34.16666666666667 34.03345399073646 0 6 25 25 2 0 1 0 0.1 14.03345399073646 1.403345399073646
4.300000000000001 293.15 2 307.0438177169789 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 307.0438177169789 -1.389381666271575 -1.389381666271575 -1.389381666271575 10.54485559674427 10 293.15 293.15 0.00392156862745098 -1.054263206886104e-07 9.998945625622581e-05 0.001054374377418879 1 0.001054374377418879 1e-05 0.0009997891362415695 1e-05 293.15 1 9.99894562562258 1 1 0 9.99894562562258 0 2 0 34.58333333333334 33.89381771697896 0 6 25 25 2 0 1 0 0.1 13.89381771697896 1.389381771697896
4.4 293.15 2 307.3222433548329 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 307.3222433548329 8.0562456506717 8.0562456506717 8.0562456506717 10.55577424920914 10 293.15 293.15 0.00392156862745098 -9.473469986154997 0.9473478960835358 9.99999052652104 1 9.99999052652104 1e-05 8.97468036089365e-06 1e-05 293.15 0 0.9473478960835358 1 1 0 9.473478959520776e-06 1 2 0 35 34.17224335483297 0 6 25 25 2 0 1 0 0.1 14.17224335483297 1.417224335483297
4.5 293.15 2 308.1223522858765 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 308.1223522858765 7.948158572873431 7.948158572873431 7.948158572873431 10.58715107003437 10 293.15 293.15 0.00392156862745098 -9.445393801461083 0.9445402723024344 9.999990554597277 1 9.999990554597277 1e-05 8.921563260058402e-06 1e-05 293.15 0 0.9445402723024344 1 1 0 9.445402723073926e-06 1 2 0 35.41666666666666 34.97235228587653 0 6 25 25 2 0 1 0 0.1 14.97235228587653 1.497235228587653
4.6 293.15 2 308.9118336350584 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 308.9118336350584 7.841669820076819 7.841669820076819 7.841669820076819 10.61811112294347 10 293.15 293.15 0.00392156862745098 -9.417853183582665 0.941786205319523 9.999990582137947 1 9.999990582137947 1e-05 8.869612565009375e-06 1e-05 293.15 0 0.941786205319523 1 1 0 9.417862052885084e-06 1 2 0 35.83333333333333 35.76183363505845 0 6 25 25 2 0 1 0 0.1 15.76183363505845 1.576183363505845
4.699999999999999 293.15 2 309.6907761264401 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 309.6907761264401 7.736759546499334 7.736759546499334 7.736759546499334 10.64865788731138 10 293.15 293.15 0.00392156862745098 -9.39083715914335 0.9390845977942168 9.999990609154022 1 9.999990609154022 1e-05 8.818798818361355e-06 1e-05 293.15 0 0.9390845977942168 1 1 0 9.390845978174411e-06 1 2 0 36.25 36.54077612644016 0 6 25 25 2 0 1 0 0.1 16.54077612644016 1.654077612644016
4.799999999999999 293.15 2 310.4593170598216 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 310.4593170598216 7.633401662117601 7.633401662117601 7.633401662117601 10.67879674744399 10 293.15 293.15 0.00392156862745098 -9.364333368099764 0.936434213719013 9.999990635657863 1 9.999990635657863 1e-05 8.769090366314619e-06 1e-05 293.15 0 0.936434213719013 1 1 0 9.364342137274662e-06 1 2 0 36.66666666666666 37.30931705982164 0 6 25 25 2 0 1 0 0.1 17.30931705982164 1.730931705982164
4.899999999999999 293.15 2 311.2176019896245 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 311.2176019896245 7.531569280148112 7.531569280148112 7.531569280148112 10.70853341135783 10 293.15 293.15 0.00392156862745098 -9.338329479110568 0.9338338199566599 9.999990661661801 1 9.999990661661801 1e-05 8.72045603215477e-06 1e-05 293.15 0 0.9338338199566599 1 1 0 9.338338198716656e-06 1 2 0 37.08333333333333 38.06760198962456 0 6 25 25 2 0 1 0 0.1 18.06760198962456 1.806760198962456
4.999999999999998 293.15 2 311.0812842486411 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 311.0812842486411 -1.79312831785514 -1.79312831785514 -1.79312831785514 10.70318761759377 10 293.15 293.15 0.00392156862745098 -1.070089682087919e-07 9.998929795784206e-05 0.001070204215794269 1 0.001070204215794269 1e-05 0.0009997859706102118 1e-05 293.15 1 9.998929795784205 1 1 0 9.998929795784205 0 2 0 37.49999999999999 37.93128424864108 0 6 25 25 2 0 1 0 0.1 17.93128424864108 1.793128424864108
5.099999999999998 293.15 2 310.9029165131554 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 310.9029165131554 -1.775291544376491 -1.775291544376491 -1.775291544376491 10.69619280443747 10 293.15 293.15 0.00392156862745098 -1.069390500069567e-07 9.998930495115864e-05 0.001069504884139287 1 0.001069504884139287 1e-05 0.0009997861104615795 1e-05 293.15 1 9.998930495115863 1 1 0 9.998930495115861 0 2 0 37.91666666666666 37.75291651315541 0 6 25 25 2 0 1 0 0.1 17.75291651315541 1.775291651315541
5.199999999999998 293.15 2 310.7262773445294 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 1 1 1 10 0 10 293.15 0 1 310.7262773445294 -1.757627627583135 -1.757627627583135 -1.757627627583135 10.68926577821684 10 293.15 293.15 0.00392156862745098 -1.068698093651503e-07 9.998931187670371e-05 0.0010688123296311 1 0.0010688123296311 1e-05 0.0009997862489576719 1e-05 293.15 1 9.998931187670371 1 1 0 9.998931187670369 0 2 0 38.33333333333332 37.57627734452944 0 6 25 25 2 0 1 0 0.1 17.57627734452944 1.757627734452945
5.299999999999997 293.15 2 311.1009158431482 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 311.1009158431482 7.547230010528705 7.547230010528705 7.547230010528705 10.70395748404503 10 293.15 293.15 0.00392156862745098 -9.342321594843526 0.9342330322757111 9.999990657669677 1 9.999990657669677 1e-05 8.727913585879959e-06 1e-05 293.15 0 0.9342330322757111 1 1 0 9.342330322681391e-06 1 2 0 38.74999999999999 37.95091584314821 0 6 25 25 2 0 1 0 0.1 17.95091584314821 1.795091584314821
5.399999999999997 293.15 2 311.8505751524282 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 311.8505751524282 7.446675732554327 7.446675732554327 7.446675732554327 10.73335588833052 10 293.15 293.15 0.00392156862745098 -9.316733247797147 0.9316741927965164 9.999990683258071 1 9.999990683258071 1e-05 8.680168016245947e-06 1e-05 293.15 0 0.9316741927965164 1 1 0 9.316741929055183e-06 1 2 0 39.16666666666665 38.7005751524282 0 6 25 25 2 0 1 0 0.1 18.7005751524282 1.87005751524282
5.499999999999996 293.15 2 312.5903012076909 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 312.5903012076909 7.347590862190381 7.347590862190381 7.347590862190381 10.76236475324278 10 293.15 293.15 0.00392156862745098 -9.291620982959468 0.9291629616397562 9.999990708370383 1 9.999990708370383 1e-05 8.633438093229257e-06 1e-05 293.15 0 0.9291629616397562 1 1 0 9.291629616825503e-06 1 2 0 39.58333333333332 39.44030120769088 0 6 25 25 2 0 1 0 0.1 19.44030120769088 1.944030120769088
5.599999999999996 293.15 2 313.3202068052435 0 1e-06 0 1e-06 0 0.001 0 1e-10 0.0001 1 3 0 1e-10 100 1e-12 -1 10 0.0001 1 0 1 0 0 0 0 1 0 10 0 10 293.15 0 1 313.3202068052435 7.249953762118151 7.249953762118151 7.249953762118151 10.79098850216641 10 293.15 293.15 0.00392156862745098 -9.266974442642505 0.9266983030339953 9.99999073301697 1 9.99999073301697 1e-05 8.587697447990124e-06 1e-05 293.15 0 0.9266983030339953 1 1 0 9.266983029831977e-06 1 2 0 39.99999999999999 40.17020680524354 0 6 25 25 2 0 1 0 0.1 20.17020680524354 2.017020680524354
